,nickname,region,rank,rank_rr,rank_rating,level,match,playtime_hours,damage_round,kill_death_ratio,headshot_rate,winrate,win,kast,damage_roun,kills,death,assist,acs,kad_ratio,kill_round_ratio,first_blood,flawless_round,aces,round_win,agent1,agent1_hours,matches1,win_rate1,k/d1,adr1,acs1,average_ddealt_round1,best_map1,map1_wr,agent2,agent2_hours,matches2,win_rate2,k/d2,adr2,acs2,average_ddealt_round2,best_map2,map2_wr,agent3,agent3_hours,matches3,win_rate3,k/d3,adr3,acs3,average_ddealt_round3,best_map3,map3_wr,role1,win_rate1.1,win_lose1,kda_rate1,kda1,role2,win_rate2.1,win_lose2,kda_rate2,kda2,role3,win_rate3.1,win_lose3,kda_rate3,kda3,role4,win_rate4,win_lose4,kda_rate4,kda4,weapon_name1,weapon_type1,head_rate1,body_rate1,legs_rate1,kills1,weapon_name2,weapon_type2,head_rate2,body_rate2,legs_rate2,kills2,weapon_name3,weapon_type3,head_rate3,body_rate3,legs_rate3,kills3,map_name1,win_rate1.2,win_lose1.1,map_name2,win_rate2.2,win_lose2.1,map_name3,win_rate3.2,win_lose3.1,map_name4,win_rate4.1,win_lose4.1,map_name5,win_rate5,win_lose5,map_name6,win_rate6,win_lose6,map_name7,win_rate7,win_lose7
5,RBG rnt#curse,br,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,lzinnzik#999,br,Immortal 2,191.0,541.0,284.0,42.0,22.0,163.1,1.21,27.6,50.0,21.0,70.7,23.0,804.0,664.0,149.0,255.8,1.44,0.9,171.0,32.0,2.0,51.2,Jett,6.8,14.0,57.1,1.23,164.3,259.9,29.0,Bind,100.0,Reyna,5.2,9.0,44.4,1.41,181.5,293.2,31.0,Abyss,100.0,Killjoy,4.6,8.0,62.5,1.19,159.5,243.2,30.0,Lotus,100.0,Sentinel,53.3,8.6,1.36,277 / 239 / 48,Duelist,50.0,13.13,1.5,511 / 406 / 97,Controller,0.0,0.1,1.05,16 / 19 / 4,,,,,,Vandal,Assault Rifles,38.0,56.0,6.0,413.0,Operator,Sniper Rifles,8.0,92.0,1.0,98.0,Sheriff,Sidearms,57.0,43.0,0.0,93.0,Pearl,75.0,3.1,Fracture,66.7,4.2,Bind,66.7,4.2,Lotus,57.1,4.3,Abyss,50.0,3.3,Haven,28.6,2.4,Split,16.7,1.5
7,Jesse Pinkman#brabo,br,Immortal 2,213.0,478.0,292.0,126.0,68.0,146.1,1.07,33.0,52.4,66.0,69.6,8.0,2062.0,1930.0,440.0,218.4,1.3,0.8,338.0,100.0,2.0,50.1,Chamber,37.0,70.0,50.0,1.11,147.5,222.4,10.0,Abyss,60.0,Cypher,16.0,30.0,60.0,1.04,140.5,206.9,6.0,Haven,80.0,Jett,3.6,6.0,33.3,1.07,160.2,244.7,6.0,Abyss,67.0,Duelist,33.3,4.8,1.27,229 / 207 / 34,Sentinel,52.5,53.48,1.27,"1,651 / 1,523 / 287",Initiator,80.0,4.1,1.28,64 / 81 / 40,Controller,62.5,5.3,1.66,118 / 119 / 79,Vandal,Assault Rifles,46.0,51.0,2.0,1086.0,Sheriff,Sidearms,52.0,47.0,1.0,132.0,Operator,Sniper Rifles,15.0,84.0,1.0,106.0,Haven,58.8,10.7,Abyss,57.1,12.9,Split,56.2,9.7,Fracture,52.9,9.8,Lotus,50.0,9.9,Bind,47.6,10.11,Pearl,43.8,7.9
8,TKS#171,br,Immortal 2,110.0,960.0,296.0,123.0,70.0,166.4,1.2,24.3,56.9,70.0,71.3,19.0,2354.0,1962.0,639.0,256.6,1.53,0.9,361.0,111.0,6.0,52.0,Reyna,65.0,114.0,58.8,1.23,167.7,258.5,21.0,Bind,67.0,Clove,0.9,2.0,0.0,0.83,156.0,236.4,17.0,Abyss,0.0,Omen,0.9,2.0,0.0,0.76,136.7,207.9,29.0,Abyss,0.0,Duelist,58.6,68.48,1.55,"2,252 / 1,842 / 595",Initiator,66.7,2.1,1.35,47 / 51 / 22,Controller,0.0,0.4,1.12,55 / 69 / 22,,,,,,Vandal,Assault Rifles,35.0,60.0,5.0,1320.0,Phantom,Assault Rifles,31.0,65.0,4.0,220.0,Ghost,Sidearms,44.0,55.0,1.0,213.0,Bind,66.7,12.6,Split,66.7,10.5,Lotus,63.2,12.7,Haven,57.9,11.8,Abyss,55.6,10.8,Fracture,50.0,8.8,Pearl,38.9,7.11
9,win#varya,br,Immortal 2,156.0,680.0,340.0,52.0,28.0,146.9,1.01,34.3,48.1,25.0,70.6,1.0,897.0,890.0,214.0,221.5,1.25,0.8,144.0,50.0,2.0,48.2,Iso,9.3,17.0,70.6,1.16,162.9,243.3,24.0,Abyss,100.0,Clove,6.3,12.0,41.7,0.9,140.9,216.7,20.0,Abyss,75.0,Deadlock,2.1,4.0,50.0,1.03,132.9,202.3,15.0,Fracture,50.0,Duelist,54.2,13.11,1.25,453 / 420 / 71,Sentinel,44.4,4.5,1.21,138 / 141 / 33,Controller,46.2,6.7,1.3,220 / 233 / 82,Initiator,33.3,2.4,1.19,86 / 96 / 28,Vandal,Assault Rifles,46.0,51.0,3.0,649.0,Sheriff,Sidearms,51.0,47.0,2.0,79.0,Ghost,Sidearms,51.0,49.0,0.0,67.0,Abyss,87.5,7.1,Bind,62.5,5.3,Lotus,50.0,3.3,Pearl,37.5,3.5,Fracture,37.5,3.5,Haven,33.3,2.4,Split,25.0,2.6
10,LeoDosFios#Tktok,br,Immortal 2,134.0,799.0,255.0,58.0,32.0,159.3,1.24,30.8,63.8,37.0,73.6,35.0,1026.0,825.0,277.0,237.4,1.58,0.8,162.0,48.0,0.0,53.1,Cypher,32.0,58.0,63.8,1.24,159.3,237.4,35.0,Pearl,78.0,,,,,,,,,,,,,,,,,,,,,Sentinel,63.8,37.21,1.58,"1,026 / 825 / 277",,,,,,,,,,,,,,,,Vandal,Assault Rifles,40.0,56.0,4.0,689.0,Ghost,Sidearms,50.0,48.0,2.0,104.0,Guardian,Assault Rifles,47.0,51.0,1.0,100.0,Split,100.0,6.0,Pearl,77.8,7.2,Lotus,66.7,6.3,Fracture,60.0,6.4,Haven,57.1,4.3,Bind,55.6,5.4,Abyss,37.5,3.5
11,crushcrushcrush#brz,br,Immortal 3,321.0,274.0,590.0,227.0,128.0,135.8,0.96,35.7,43.6,99.0,69.1,5.0,3524.0,3655.0,1221.0,208.0,1.3,0.7,544.0,161.0,6.0,48.6,Astra,23.0,42.0,38.1,0.92,124.1,189.5,8.0,Pearl,44.0,Omen,16.0,30.0,46.7,0.98,131.0,201.3,7.0,Lotus,46.0,Raze,14.0,26.0,57.7,0.99,145.4,223.1,2.0,Lotus,67.0,Duelist,47.3,43.46,1.18,"1,527 / 1,548 / 307",Sentinel,45.5,5.6,1.29,155 / 152 / 41,Initiator,30.8,8.17,1.26,394 / 420 / 135,Controller,43.4,43.55,1.42,"1,448 / 1,535 / 738",Vandal,Assault Rifles,51.0,46.0,3.0,2445.0,Sheriff,Sidearms,57.0,41.0,2.0,298.0,Ghost,Sidearms,54.0,45.0,1.0,273.0,Lotus,57.1,16.12,Haven,50.0,16.16,Abyss,43.3,13.16,Bind,42.1,16.21,Pearl,40.6,13.19,Split,39.4,13.2,Fracture,35.3,12.2
12,babyboi#OATH,br,Immortal 1,71.0,1324.0,330.0,112.0,62.0,168.1,1.25,26.4,61.6,69.0,74.2,31.0,2137.0,1704.0,534.0,257.2,1.57,0.9,321.0,94.0,9.0,52.1,Jett,15.0,29.0,69.0,1.46,189.5,296.4,55.0,Abyss,100.0,Tejo,9.5,17.0,41.2,1.22,160.0,243.7,25.0,Bind,57.0,Raze,7.1,13.0,84.6,1.3,183.9,274.7,48.0,Fracture,100.0,Duelist,69.1,38.17,1.61,"1,136 / 848 / 226",Sentinel,58.8,10.7,1.47,311 / 262 / 74,Controller,63.6,7.4,1.57,218 / 182 / 67,Initiator,48.3,14.15,1.55,472 / 412 / 167,Vandal,Assault Rifles,40.0,58.0,2.0,944.0,Phantom,Assault Rifles,40.0,56.0,4.0,338.0,Ghost,Sidearms,39.0,59.0,2.0,186.0,Split,80.0,12.3,Abyss,64.7,11.6,Bind,64.3,9.5,Lotus,62.5,10.6,Haven,60.0,9.6,Fracture,55.6,10.8,Pearl,47.1,8.9
13,V1 Ultrinha#ego,br,Immortal 2,157.0,679.0,309.0,42.0,21.0,172.1,1.27,27.8,69.0,29.0,75.1,32.0,788.0,622.0,187.0,261.4,1.57,0.9,156.0,55.0,3.0,56.5,Raze,8.5,17.0,58.8,1.19,164.2,244.2,25.0,Lotus,75.0,Jett,5.5,11.0,72.7,1.34,171.9,266.8,38.0,Bind,80.0,Iso,4.3,8.0,87.5,1.39,189.7,286.5,47.0,Pearl,100.0,Duelist,69.0,29.1,1.57,788 / 622 / 187,,,,,,,,,,,,,,,,Vandal,Assault Rifles,42.0,53.0,5.0,425.0,Ghost,Sidearms,44.0,56.0,1.0,70.0,Sheriff,Sidearms,45.0,50.0,5.0,48.0,Lotus,83.3,5.1,Split,75.0,6.1,Pearl,75.0,3.1,Abyss,75.0,3.0,Bind,66.7,6.3,Haven,60.0,3.2,Fracture,50.0,3.2
14,RusHZaga#aim,br,Immortal 2,166.0,656.0,425.0,141.0,78.0,146.2,1.06,30.2,51.8,73.0,71.2,8.0,2309.0,2182.0,701.0,218.8,1.38,0.8,234.0,111.0,7.0,51.0,Clove,18.0,34.0,50.0,1.02,153.9,232.9,1.0,Split,60.0,Tejo,10.0,19.0,52.6,1.12,145.7,218.5,17.0,Split,60.0,Iso,9.2,17.0,47.1,1.11,154.4,228.5,16.0,Abyss,25.0,Duelist,48.3,14.15,1.31,483 / 453 / 109,Sentinel,66.7,14.7,1.31,334 / 320 / 85,Initiator,47.9,23.24,1.4,756 / 707 / 232,Controller,51.2,22.2,1.44,736 / 702 / 275,Vandal,Assault Rifles,40.0,57.0,2.0,1498.0,Guardian,Assault Rifles,46.0,53.0,1.0,237.0,Ghost,Sidearms,48.0,49.0,2.0,197.0,Haven,65.0,13.7,Abyss,57.1,12.9,Bind,55.6,10.8,Split,55.0,11.8,Fracture,52.6,10.8,Lotus,42.9,9.12,Pearl,36.4,8.14
15,taytezinn99#GOAT,br,Immortal 1,55.0,1526.0,359.0,155.0,86.0,173.4,1.28,34.8,55.5,86.0,72.9,33.0,3099.0,2430.0,618.0,264.1,1.53,0.9,453.0,119.0,13.0,50.6,Jett,25.0,46.0,60.9,1.31,175.6,275.6,34.0,Fracture,67.0,Raze,17.0,32.0,50.0,1.2,175.4,263.8,34.0,Lotus,50.0,Reyna,11.0,20.0,50.0,1.32,179.4,269.8,34.0,Abyss,75.0,Controller,40.0,6.9,1.55,304 / 264 / 106,Duelist,56.4,62.46,1.49,"2,229 / 1,747 / 372",Sentinel,62.5,15.9,1.72,475 / 337 / 103,Initiator,50.0,3.3,1.56,91 / 82 / 37,Vandal,Assault Rifles,49.0,49.0,2.0,1590.0,Phantom,Assault Rifles,46.0,52.0,2.0,504.0,Bulldog,Assault Rifles,44.0,53.0,3.0,195.0,Split,61.9,13.8,Haven,59.1,13.9,Pearl,57.9,11.7,Lotus,55.6,15.11,Abyss,54.2,13.11,Bind,50.0,12.12,Fracture,50.0,9.9
16,Math3uszin#errei,br,Immortal 3,241.0,412.0,434.0,125.0,69.0,126.1,0.96,29.2,58.4,73.0,71.8,0.0,1670.0,1747.0,809.0,187.0,1.42,0.6,198.0,125.0,0.0,52.5,Cypher,13.0,24.0,58.3,1.05,132.3,193.7,11.0,Haven,100.0,Sova,8.7,16.0,37.5,0.84,118.1,168.9,8.0,Haven,43.0,Brimstone,8.8,15.0,66.7,1.03,131.2,202.5,8.0,Fracture,70.0,Duelist,71.4,5.2,1.16,88 / 96 / 23,Initiator,53.3,24.2,1.32,529 / 617 / 287,Sentinel,66.7,26.13,1.35,541 / 518 / 156,Controller,52.9,18.15,1.66,512 / 516 / 343,Vandal,Assault Rifles,48.0,49.0,4.0,741.0,Phantom,Assault Rifles,41.0,57.0,3.0,314.0,Sheriff,Sidearms,59.0,38.0,3.0,115.0,Fracture,72.2,13.5,Split,70.0,14.6,Haven,61.1,11.7,Lotus,58.8,10.6,Bind,58.8,10.6,Abyss,47.6,10.11,Pearl,35.7,5.9
17,Yumei#miau,br,Immortal 3,285.0,324.0,225.0,108.0,60.0,126.6,0.9,24.6,53.7,58.0,69.2,9.0,1482.0,1652.0,648.0,189.7,1.29,0.7,214.0,92.0,4.0,51.6,Tejo,10.0,22.0,45.5,0.88,129.3,190.5,6.0,Fracture,50.0,Cypher,9.2,16.0,56.2,0.88,123.8,182.8,8.0,Abyss,80.0,Jett,9.1,16.0,56.2,0.92,131.2,204.9,15.0,Split,40.0,Sentinel,60.0,18.11,1.21,417 / 438 / 112,Controller,66.7,10.4,1.61,240 / 246 / 157,Initiator,43.2,19.24,1.31,527 / 650 / 325,Duelist,57.9,11.8,1.11,298 / 318 / 54,Vandal,Assault Rifles,38.0,56.0,5.0,823.0,Phantom,Assault Rifles,31.0,64.0,5.0,178.0,Sheriff,Sidearms,46.0,53.0,1.0,107.0,Haven,84.6,11.2,Split,61.5,8.5,Fracture,53.3,8.7,Bind,50.0,8.8,Lotus,47.4,9.9,Pearl,43.8,7.9,Abyss,43.8,7.7
18,Praise god#Prime,br,Immortal 1,94.0,1107.0,224.0,306.0,175.0,142.2,1.0,34.7,58.8,180.0,70.2,1.0,4920.0,4944.0,1494.0,213.5,1.3,0.7,771.0,273.0,9.0,52.6,Jett,27.0,49.0,55.1,1.01,142.7,217.3,3.0,Bind,75.0,Clove,28.0,49.0,65.3,1.02,153.4,233.2,5.0,Haven,83.0,Iso,19.0,36.0,63.9,1.21,168.5,248.0,35.0,Bind,86.0,Duelist,60.9,78.48,1.26,"2,177 / 2,098 / 462",Sentinel,52.8,38.33,1.16,"1,050 / 1,101 / 226",Initiator,61.4,27.16,1.32,610 / 668 / 274,Controller,59.7,37.24,1.5,"1,083 / 1,077 / 532",Vandal,Assault Rifles,51.0,46.0,3.0,3164.0,Phantom,Assault Rifles,43.0,51.0,6.0,346.0,Sheriff,Sidearms,58.0,41.0,1.0,329.0,Bind,69.6,32.13,Split,66.7,28.13,Haven,62.5,25.15,Lotus,60.0,24.16,Abyss,58.3,28.2,Fracture,53.2,25.21,Pearl,41.9,18.23
19,Ynk#Yann,br,Immortal 1,55.0,1521.0,326.0,80.0,42.0,126.0,0.84,29.9,45.0,36.0,67.3,18.0,1082.0,1295.0,464.0,193.3,1.19,0.7,149.0,56.0,0.0,47.6,Tejo,8.4,16.0,43.8,0.89,136.7,205.9,6.0,Abyss,75.0,Sova,4.6,9.0,44.4,0.76,123.9,183.3,22.0,Bind,50.0,Jett,4.0,7.0,0.0,0.87,143.9,224.8,17.0,Abyss,0.0,Sentinel,60.0,6.4,1.15,114 / 144 / 52,Controller,41.2,7.1,1.44,234 / 266 / 150,Initiator,51.4,19.18,1.14,489 / 600 / 192,Duelist,25.0,4.12,1.11,245 / 285 / 70,Vandal,Assault Rifles,45.0,52.0,3.0,672.0,Sheriff,Sidearms,51.0,48.0,1.0,100.0,Bulldog,Assault Rifles,35.0,62.0,3.0,59.0,Pearl,63.6,7.4,Split,58.3,7.5,Fracture,50.0,5.5,Abyss,50.0,7.7,Bind,44.4,4.5,Haven,41.7,5.7,Lotus,8.3,1.11
20,my time#gigik,br,Immortal 2,181.0,579.0,446.0,135.0,72.0,129.3,0.9,25.7,51.1,69.0,72.7,12.0,1960.0,2167.0,856.0,197.7,1.3,0.7,254.0,98.0,0.0,50.4,Omen,16.0,32.0,56.2,0.81,115.1,177.2,23.0,Lotus,73.0,Clove,11.0,21.0,71.4,0.78,123.5,189.2,30.0,Pearl,70.0,Reyna,10.0,17.0,35.3,1.22,164.4,255.0,18.0,Lotus,25.0,Duelist,33.3,9.17,1.38,502 / 457 / 128,Controller,59.7,37.24,1.32,797 / 988 / 504,Sentinel,48.0,12.13,1.18,358 / 383 / 95,Initiator,52.4,11.9,1.27,303 / 339 / 129,Vandal,Assault Rifles,36.0,60.0,3.0,1365.0,Ghost,Sidearms,38.0,60.0,1.0,176.0,Sheriff,Sidearms,49.0,50.0,1.0,127.0,Bind,66.7,12.6,Lotus,64.0,16.8,Abyss,55.0,11.9,Haven,45.0,9.1,Pearl,45.0,9.11,Split,40.0,6.8,Fracture,35.3,6.11
21,Indra#fear,br,Immortal 2,127.0,843.0,290.0,30.0,16.0,144.4,0.99,30.7,60.0,18.0,70.4,1.0,479.0,484.0,134.0,215.3,1.27,0.8,65.0,22.0,0.0,52.3,Jett,5.1,10.0,50.0,1.19,174.6,267.4,31.0,Bind,100.0,Clove,2.1,4.0,75.0,1.15,182.3,263.3,31.0,Fracture,100.0,Omen,2.0,4.0,75.0,0.71,100.7,154.0,43.0,Lotus,50.0,Sentinel,75.0,3.1,1.85,79 / 53 / 19,Duelist,53.8,7.6,1.19,223 / 216 / 35,Controller,75.0,6.2,1.36,123 / 132 / 57,Initiator,40.0,2.3,0.93,54 / 83 / 23,Vandal,Assault Rifles,42.0,55.0,3.0,328.0,Sheriff,Sidearms,43.0,57.0,0.0,32.0,Guardian,Assault Rifles,47.0,51.0,2.0,32.0,Bind,100.0,4.0,Lotus,75.0,3.1,Fracture,75.0,3.1,Abyss,50.0,2.2,Haven,50.0,2.2,Pearl,50.0,2.2,Split,33.3,2.4
22,Eternity#Mlena,br,Immortal 1,15.0,2337.0,392.0,194.0,108.0,126.2,0.92,19.3,52.6,102.0,72.4,6.0,2643.0,2884.0,1392.0,191.3,1.4,0.6,315.0,163.0,0.0,51.3,Sova,26.0,45.0,57.8,0.99,130.7,189.8,5.0,Haven,63.0,Skye,16.0,31.0,51.6,0.85,120.7,186.4,14.0,Split,53.0,Breach,13.0,25.0,56.0,0.89,113.9,178.3,14.0,Lotus,63.0,Duelist,50.0,7.7,1.2,231 / 241 / 59,Sentinel,58.8,10.7,1.39,227 / 219 / 77,Initiator,50.0,68.65,1.37,"1,795 / 2,018 / 978",Controller,63.0,17.1,1.65,390 / 406 / 278,Vandal,Assault Rifles,28.0,66.0,7.0,1508.0,Phantom,Assault Rifles,23.0,70.0,7.0,237.0,Sheriff,Sidearms,40.0,57.0,3.0,230.0,Split,61.5,16.1,Lotus,60.7,17.1,Haven,60.6,20.12,Abyss,53.6,15.13,Pearl,46.2,12.13,Bind,44.0,11.14,Fracture,39.3,11.17
23,Heartless#2AM,br,Immortal 1,65.0,1389.0,395.0,60.0,32.0,147.6,1.17,43.1,55.0,33.0,71.4,16.0,1033.0,882.0,265.0,223.6,1.47,0.8,99.0,46.0,4.0,52.6,Killjoy,9.1,16.0,43.8,1.1,150.1,222.0,11.0,Lotus,50.0,Astra,5.4,10.0,60.0,1.28,149.3,227.9,29.0,Pearl,75.0,Cypher,3.4,7.0,85.7,1.36,146.2,222.0,26.0,Haven,100.0,Sentinel,44.1,15.18,1.34,599 / 523 / 104,Initiator,75.0,6.2,1.55,112 / 113 / 63,Controller,66.7,10.5,1.78,259 / 198 / 93,Duelist,66.7,2.1,1.42,63 / 48 / 5,Vandal,Assault Rifles,56.0,41.0,3.0,673.0,Sheriff,Sidearms,58.0,42.0,1.0,125.0,Ghost,Sidearms,63.0,37.0,0.0,79.0,Pearl,80.0,4.1,Haven,66.7,6.3,Bind,62.5,5.2,Lotus,60.0,6.4,Split,55.6,5.4,Fracture,50.0,5.5,Abyss,22.2,2.7
24,MIBR jubs#anna,br,Immortal 2,116.0,914.0,669.0,65.0,35.0,142.6,1.18,32.2,60.0,39.0,73.8,19.0,1022.0,867.0,310.0,211.3,1.54,0.8,113.0,70.0,3.0,53.9,Vyse,12.0,23.0,60.9,1.08,140.7,203.5,19.0,Bind,80.0,Chamber,4.5,8.0,37.5,1.15,141.3,216.5,9.0,Haven,43.0,Reyna,4.0,8.0,62.5,1.44,168.4,256.1,38.0,Split,75.0,Sentinel,55.6,25.2,1.43,694 / 607 / 174,Initiator,71.4,5.1,1.86,104 / 93 / 69,Duelist,60.0,6.4,1.64,171 / 132 / 46,Controller,100.0,3.0,2.11,53 / 35 / 21,Vandal,Assault Rifles,44.0,53.0,3.0,698.0,Ghost,Sidearms,54.0,45.0,1.0,72.0,Guardian,Assault Rifles,45.0,55.0,0.0,50.0,Bind,83.3,5.1,Pearl,80.0,8.2,Split,66.7,4.1,Lotus,60.0,6.4,Abyss,55.6,5.4,Haven,54.5,6.5,Fracture,38.5,5.8
25,Tour de Force#Bagre,br,Immortal 2,106.0,995.0,126.0,51.0,28.0,134.5,0.8,31.4,52.9,27.0,65.9,25.0,770.0,963.0,273.0,207.7,1.08,0.7,169.0,29.0,4.0,50.5,Clove,12.0,22.0,59.1,0.83,149.0,232.1,19.0,Pearl,75.0,Tejo,4.0,7.0,42.9,0.78,125.2,183.6,24.0,Pearl,33.0,Neon,2.4,4.0,100.0,0.92,131.5,206.7,14.0,Fracture,100.0,Controller,56.5,13.9,1.18,380 / 465 / 170,Sentinel,40.0,2.2,1.02,85 / 102 / 19,Duelist,75.0,9.3,1.05,189 / 218 / 39,Initiator,27.3,3.8,0.9,116 / 178 / 45,Vandal,Assault Rifles,49.0,47.0,4.0,526.0,Sheriff,Sidearms,57.0,41.0,1.0,50.0,Ghost,Sidearms,41.0,58.0,1.0,42.0,Fracture,100.0,5.0,Lotus,85.7,6.1,Abyss,83.3,5.0,Pearl,44.4,4.5,Bind,37.5,3.4,Haven,33.3,2.4,Split,20.0,2.8
26,Pdro#016,br,Immortal 2,159.0,673.0,380.0,60.0,31.0,165.1,1.21,35.4,48.3,29.0,71.3,19.0,1121.0,926.0,253.0,253.2,1.48,0.9,162.0,40.0,4.0,50.3,Reyna,27.0,51.0,49.0,1.3,170.6,261.9,28.0,Pearl,67.0,Clove,3.3,6.0,33.3,0.77,135.8,210.3,43.0,Abyss,50.0,Gekko,0.4,1.0,100.0,1.88,143.3,229.6,48.0,Bind,100.0,Controller,33.3,2.4,1.13,96 / 125 / 45,Initiator,100.0,2.0,1.39,22 / 23 / 10,Duelist,48.1,25.25,1.54,"1,003 / 778 / 198",,,,,,Vandal,Assault Rifles,47.0,50.0,4.0,604.0,Phantom,Assault Rifles,37.0,58.0,5.0,180.0,Sheriff,Sidearms,69.0,30.0,2.0,134.0,Fracture,66.7,6.3,Pearl,60.0,6.4,Haven,55.6,5.4,Abyss,42.9,3.4,Bind,42.9,3.4,Split,37.5,3.4,Lotus,30.0,3.6
27,zedd#brzin,br,Immortal 2,137.0,783.0,384.0,103.0,58.0,158.8,1.22,31.8,58.3,60.0,76.0,26.0,1830.0,1495.0,588.0,237.8,1.62,0.8,214.0,93.0,6.0,52.3,Jett,11.0,18.0,50.0,1.19,163.1,246.9,26.0,Pearl,100.0,Tejo,5.9,11.0,45.5,1.21,168.5,248.3,34.0,Fracture,50.0,Breach,5.9,10.0,70.0,1.16,145.1,220.1,20.0,Lotus,100.0,Sentinel,66.7,16.8,1.55,406 / 337 / 118,Duelist,55.6,15.12,1.46,514 / 423 / 104,Controller,47.4,9.1,1.76,348 / 283 / 151,Initiator,60.6,20.13,1.72,562 / 452 / 215,Vandal,Assault Rifles,44.0,53.0,3.0,1085.0,Sheriff,Sidearms,50.0,49.0,1.0,209.0,Phantom,Assault Rifles,41.0,54.0,5.0,113.0,Haven,84.6,11.2,Pearl,69.2,9.4,Lotus,58.8,10.7,Split,56.2,9.7,Abyss,52.6,10.9,Fracture,46.2,6.7,Bind,41.7,5.7
28,Darkzinn#manu,br,Immortal 2,218.0,471.0,347.0,130.0,71.0,154.8,1.09,34.0,48.5,63.0,67.0,13.0,2284.0,2100.0,389.0,239.2,1.27,0.8,524.0,98.0,9.0,50.0,Jett,41.0,74.0,45.9,1.06,151.5,236.0,11.0,Abyss,55.0,Reyna,25.0,46.0,50.0,1.11,158.8,243.0,14.0,Bind,50.0,Iso,3.1,6.0,66.7,1.39,188.6,291.5,45.0,Abyss,67.0,Duelist,48.4,61.62,1.28,"2,240 / 2,047 / 374",Sentinel,66.7,2.1,1.32,35 / 38 / 15,Initiator,0.0,0.1,0.6,9 / 15 / 0,,,,,,Vandal,Assault Rifles,43.0,53.0,3.0,1327.0,Ghost,Sidearms,57.0,42.0,1.0,191.0,Phantom,Assault Rifles,41.0,57.0,2.0,189.0,Haven,61.1,11.7,Split,57.9,11.8,Abyss,52.9,9.7,Lotus,50.0,11.1,Pearl,44.4,8.1,Bind,36.8,7.11,Fracture,35.3,6.11
29,TGG Meza#SVT,br,Immortal 1,39.0,1794.0,302.0,170.0,94.0,146.2,1.06,31.7,54.1,92.0,72.1,10.0,2663.0,2505.0,813.0,216.1,1.39,0.8,301.0,158.0,1.0,50.1,Raze,14.0,26.0,57.7,1.19,179.5,261.5,37.0,Bind,89.0,Reyna,12.0,24.0,66.7,1.13,151.7,221.6,19.0,Pearl,100.0,Vyse,12.0,22.0,68.2,1.26,149.2,220.9,27.0,Pearl,100.0,Duelist,56.3,40.31,1.41,"1,211 / 1,058 / 280",Initiator,40.0,4.6,1.13,110 / 156 / 67,Controller,37.0,10.16,1.44,442 / 450 / 206,Sentinel,61.3,38.23,1.38,900 / 841 / 260,Vandal,Assault Rifles,47.0,51.0,3.0,1600.0,Sheriff,Sidearms,48.0,50.0,2.0,325.0,Ghost,Sidearms,47.0,50.0,3.0,136.0,Bind,67.9,19.9,Pearl,62.5,15.8,Lotus,58.3,14.1,Haven,52.4,11.1,Abyss,52.0,13.12,Split,50.0,11.11,Fracture,34.6,9.16
30,Destino#fps2,br,Immortal 2,211.0,486.0,549.0,94.0,53.0,149.0,1.1,27.0,59.6,56.0,72.3,13.0,1557.0,1420.0,496.0,225.4,1.45,0.8,230.0,78.0,6.0,53.4,Yoru,16.0,30.0,63.3,1.05,142.5,215.5,10.0,Fracture,86.0,Tejo,6.3,12.0,83.3,1.15,143.0,219.1,15.0,Pearl,100.0,Raze,6.4,11.0,54.5,1.02,160.0,240.9,10.0,Split,50.0,Duelist,56.1,32.25,1.4,992 / 893 / 258,Initiator,78.3,18.5,1.63,387 / 323 / 141,Controller,54.5,6.5,1.53,153 / 155 / 84,Sentinel,0.0,0.3,0.78,25 / 49 / 13,Vandal,Assault Rifles,41.0,56.0,3.0,564.0,Phantom,Assault Rifles,34.0,63.0,3.0,398.0,Sheriff,Sidearms,56.0,43.0,1.0,106.0,Fracture,77.8,7.2,Haven,72.7,8.3,Pearl,68.8,11.5,Bind,64.3,9.5,Lotus,53.3,8.7,Abyss,50.0,8.8,Split,38.5,5.8
31,ADHD tatO#khz,br,Immortal 1,50.0,1604.0,278.0,101.0,54.0,143.2,0.98,33.1,43.6,44.0,69.0,10.0,1645.0,1684.0,418.0,223.6,1.23,0.8,274.0,63.0,4.0,49.3,Neon,30.0,59.0,54.2,1.02,147.1,232.0,8.0,Abyss,55.0,Tejo,7.3,13.0,30.8,0.98,139.6,207.0,1.0,Fracture,50.0,Reyna,5.9,10.0,50.0,1.12,150.3,230.5,8.0,Split,67.0,Sentinel,33.3,2.4,1.23,84 / 87 / 23,Initiator,25.0,4.11,1.22,228 / 258 / 87,Duelist,52.1,37.31,1.23,"1,197 / 1,174 / 251",Controller,12.5,1.7,1.17,136 / 165 / 57,Vandal,Assault Rifles,53.0,45.0,2.0,986.0,Bucky,Shotguns,23.0,71.0,5.0,132.0,Ghost,Sidearms,58.0,41.0,1.0,107.0,Split,58.8,10.7,Abyss,50.0,6.6,Pearl,42.9,6.7,Haven,41.7,5.7,Bind,40.0,6.8,Lotus,35.7,5.8,Fracture,35.3,6.1
